433114 Sector 6  119661 1.58521 1.57127
433114 Sector 7  324589 1.10633 1.45505
433116 Sector 0  49059.7 6.95138 0.586124
433116 Sector 1  46978.2 6.87646 0.602132
433116 Sector 2  44491.2 7.12397 0.657367
433116 Sector 3  33960 7.10076 0.795389
433116 Sector 4  39921.3 1.81175 0.732925
433116 Sector 5  49849.5 2.55285 0.576795
433116 Sector 6  36720.8 1.4206 1.57774
433116 Sector 7  87482 0.978679 1.50038
433171 Sector 0  12053.1 7.22983 0.625257
433171 Sector 1  11481 7.1319 0.651208
433171 Sector 2  11227.1 7.34431 0.684247
433171 Sector 3  8632.04 7.34039 0.83722
433171 Sector 4  10233.8 2.09642 0.759471
433171 Sector 5  12453.3 2.79957 0.611139
433171 Sector 6  11084.8 2.13172 1.41523
433171 Sector 7  25345.2 2.00343 1.50832
433278 Sector 0  72194.7 5.80404 0.523246
433278 Sector 1  69060 5.79419 0.537204
433278 Sector 2  7129.28 5.58773 0.57494
433278 Sector 3  53578 5.91035 0.660077
433278 Sector 4  59206.6 0.783825 0.659057
433278 Sector 5  71394.3 1.5317 0.531346
433278 Sector 6  71108 -0.137296 1.28436
433278 Sector 7  139974 -0.540989 1.46952
433283 Sector 0  23056.8 5.75605 0.53021
433283 Sector 1  21691.8 5.72951 0.552091
433283 Sector 2  2303.86 5.46476 0.566365
433283 Sector 3  17021.2 5.81293 0.679271
433283 Sector 4  18297.7 0.671535 0.694614
433283 Sector 5  22573.9 1.46554 0.540736
433283 Sector 6  21833.8 -0.231892 1.31753
433283 Sector 7  31426.7 -0.479575 1.64374
433284 Sector 0  29337.2 5.68799 0.536589
433284 Sector 1  27590.1 5.64816 0.566187
433284 Sector 2  2959.09 5.35047 0.563173
433284 Sector 3  21903 5.7386 0.673165
433284 Sector 4  23589.3 0.610116 0.692481
433284 Sector 5  29178 1.36951 0.537072
433284 Sector 6  27943.2 -0.355449 1.26457
433284 Sector 7  43457.6 -0.650852 1.55896
433285 Sector 0  36382.1 3.32583 0.57029
433285 Sector 1  34462.1 3.27883 0.591732
433285 Sector 2  3907.48 5.5519 0.585045
433285 Sector 3  28856.6 5.9044 0.672385
433285 Sector 4  31701.7 0.789973 0.690292
433285 Sector 5  39579 1.56632 0.529106
433285 Sector 6  39643.2 -0.388412 1.22172
433285 Sector 7  61285 -0.785607 1.5141
433290 Sector 0  79716.3 3.475 0.596172
433290 Sector 1  76593.2 3.40015 0.592668
433290 Sector 2  8653.46 5.51128 0.569768
433290 Sector 3  66510.3 5.93605 0.700273
433290 Sector 4  71039 0.793071 0.682659
433290 Sector 5  85783.1 1.57059 0.538727
433290 Sector 6  98391 -0.163613 1.25486
433290 Sector 7  170547 -0.498421 1.46929
433396 Sector 0  7465.32 2.89517 0.560297
433396 Sector 1  7032.82 2.85164 0.576653
433396 Sector 2  7240.62 5.84527 0.580274
433396 Sector 3  5599.79 5.86983 0.694679
433396 Sector 4  6202.36 0.673255 0.705085
433396 Sector 5  7456.18 1.4861 0.558422
433396 Sector 6  10124.2 -0.0808205 1.1405
433396 Sector 7  18380.7 -0.416105 1.43466
433397 Sector 0  16700.3 2.89991 0.547276
433397 Sector 1  15852.6 2.85344 0.563254
433397 Sector 2  16023.5 5.85692 0.57663
433397 Sector 3  12769.1 5.86264 0.671317
433397 Sector 4  13976.6 0.681588 0.68545
433397 Sector 5  16646.2 1.47909 0.547619
433397 Sector 6  21262.3 -0.0480093 1.18101
433397 Sector 7  44518.5 -0.346164 1.38175
433399 Sector 0  107561 2.86648 0.545814
433399 Sector 1  103281 2.78195 0.551719
433399 Sector 2  104443 5.80693 0.561744
433399 Sector 3  83860.8 5.79738 0.648542
433399 Sector 4  92361.7 0.656889 0.664533
433399 Sector 5  108622 1.42465 0.53419
433399 Sector 6  105367 -0.0853943 1.2143
433399 Sector 7  235033 -0.354391 1.37695
433400 Sector 0  131060 2.92025 0.534436
433400 Sector 1  124818 2.86832 0.549171
433400 Sector 2  126094 5.91849 0.556478
433400 Sector 3  101275 5.89647 0.640871
433400 Sector 4  111299 0.722942 0.651355
433400 Sector 5  131041 1.51649 0.529425
433400 Sector 6  129393 -0.0486219 1.20981
433400 Sector 7  292945 -0.299582 1.3589
433401 Sector 0  163104 2.84975 0.544444
433401 Sector 1  156049 2.7959 0.547386
433401 Sector 2  157396 5.87008 0.56304
433401 Sector 3  126640 5.84489 0.650925
433401 Sector 4  139188 0.662038 0.663263
433401 Sector 5  164913 1.46647 0.536313
433401 Sector 6  159740 -0.173931 1.21775
433401 Sector 7  316961 -0.33894 1.42242
433402 Sector 0  95385.5 2.92395 0.533112
433402 Sector 1  91003.1 2.87114 0.550202
433402 Sector 2  91561.5 5.94658 0.57
433402 Sector 3  72446.5 5.89737 0.656014
433402 Sector 4  79021.1 0.712847 0.677173
433402 Sector 5  96905.9 1.52146 0.53252
433402 Sector 6  88245.2 -0.111244 1.20293
433402 Sector 7  151212 -0.240452 1.47258
433433 Sector 0  57514.5 2.9979 0.57692
433433 Sector 1  55266.7 2.94489 0.593124
433433 Sector 2  55903.9 6.01167 0.589012
433433 Sector 3  43985.3 5.96795 0.699319
433433 Sector 4  48106.1 0.748893 0.714306
433433 Sector 5  59288.5 1.56104 0.546909
433433 Sector 6  69263.9 -0.0458397 1.21902
433433 Sector 7  103671 -0.205335 1.55912
433446 Sector 0  57355 2.90979 0.544981
433446 Sector 1  54472.2 2.8415 0.564105
433446 Sector 2  55094.7 5.86664 0.574502
433446 Sector 3  44820.1 5.7914 0.687581
433446 Sector 4  47562.9 0.631466 0.695935
433446 Sector 5  57628.4 1.43645 0.547785
433446 Sector 6  59279.1 -0.00341493 1.20992
433446 Sector 7  112768 -0.134072 1.41115
433538 Sector 0  3128.21 2.97726 0.584952
433538 Sector 1  3055.77 2.88856 0.570169
433538 Sector 2  3043.63 5.8413 0.596824
433538 Sector 3  2383.75 5.7769 0.704815
433538 Sector 4  2585.97 0.571752 0.750977
433538 Sector 5  3245.13 1.41054 0.551342
433538 Sector 6  4872.46 -0.00476662 1.16938
433538 Sector 7  6626.76 -0.126658 1.53349
433543 Sector 0  70301.9 2.95272 0.582711
433543 Sector 1  68403.2 2.88951 0.569518
433543 Sector 2  69202.2 5.83764 0.583348
433543 Sector 3  57296.3 5.77502 0.709272
433543 Sector 4  60569.3 0.607489 0.700579
433543 Sector 5  73015.8 1.40353 0.545198
433543 Sector 6  83497 0.224625 1.15543
433543 Sector 7  151206 0.104089 1.34024
433546 Sector 0  31639.1 2.87762 0.548377
433546 Sector 1  30179.6 2.83524 0.562505
433546 Sector 2  30386 5.84096 0.577936
433546 Sector 3  25384.6 5.77185 0.689644
433546 Sector 4  26611.7 0.612288 0.688096
433546 Sector 5  31772.8 1.40086 0.540537
433546 Sector 6  32611.7 0.217829 1.16817
433546 Sector 7  61430.8 0.0665733 1.36491
433547 Sector 0  49472 2.98202 0.557767
433547 Sector 1  47951.4 2.91084 0.548415
433547 Sector 2  48433.3 5.89896 0.561069
433547 Sector 3  40749.9 5.8335 0.678838
433547 Sector 4  43160.8 0.679954 0.654211
433547 Sector 5  49953.7 1.4638 0.540551
433547 Sector 6  49208.1 0.303831 1.17526
433547 Sector 7  107051 0.26349 1.3391
433548 Sector 0  89956.5 2.96724 0.566843
433548 Sector 1  87504.7 2.8959 0.557204
433548 Sector 2  88531.5 5.86847 0.570821
433548 Sector 3  73762.7 5.78967 0.696918
433548 Sector 4  76238.9 0.617828 0.688257
433548 Sector 5  92846.5 1.41273 0.532813
433548 Sector 6  117760 0.212465 1.22339
433548 Sector 7  203646 0.000453938 1.31679
433549 Sector 0  128599 2.89669 0.535925
433549 Sector 1  122932 2.81906 0.544251
433549 Sector 2  123494 5.9131 0.559596
433549 Sector 3  102653 5.85213 0.672517
433549 Sector 4  108542 0.687119 0.659496
433549 Sector 5  128054 1.48621 0.534026
433549 Sector 6  134091 0.0929362 1.30947
433549 Sector 7  242859 0.0151586 1.29068
433562 Sector 0  77831.1 2.95428 0.587108
433562 Sector 1  75427.1 2.85034 0.581194
433562 Sector 2  74949.4 5.97737 0.598455
433562 Sector 3  59687.5 5.90551 0.742269
433562 Sector 4  62810 0.667127 0.768765
433562 Sector 5  79605.8 1.5362 0.554297
433562 Sector 6  108037 -0.113181 1.15486
433562 Sector 7  142124 -0.179025 1.52115
433564 Sector 0  72480.9 2.79949 0.543679
433564 Sector 1  68290.7 2.72738 0.566452
433564 Sector 2  68612.3 5.90199 0.578553
433564 Sector 3  56123.7 5.85505 0.704611
433564 Sector 4  59085.8 0.629208 0.706532
433564 Sector 5  71600.7 1.45064 0.550847
433564 Sector 6  81748.2 -0.136422 1.2637
433564 Sector 7  154556 -0.323799 1.45572
433567 Sector 0  22861.1 2.8617 0.542757
433567 Sector 1  21828.9 2.79281 0.55061
433567 Sector 2  21457.3 5.94471 0.58041
433567 Sector 3  17497.8 5.88669 0.698202
433567 Sector 4  18591 0.673143 0.695883
433567 Sector 5  22698.1 1.48796 0.539264
433567 Sector 6  24635.5 -0.0617485 1.19562
433567 Sector 7  44954.2 -0.255045 1.46863
433568 Sector 0  116889 2.7827 0.537976
433568 Sector 1  110261 2.73215 0.557355
433568 Sector 2  110227 5.86531 0.57259
433568 Sector 3  93518.2 5.80202 0.705112
433568 Sector 4  95732.8 0.621624 0.693278
433568 Sector 5  116893 1.42441 0.533245
433568 Sector 6  118738 -0.111876 1.22307
433568 Sector 7  242761 -0.330732 1.36297
433570 Sector 0  32585 2.75703 0.533446
433570 Sector 1  30660 2.70266 0.557142
433570 Sector 2  30543.4 5.88123 0.569475
433570 Sector 3  25426.8 5.82631 0.69521
433570 Sector 4  26497.1 0.632769 0.686908
433570 Sector 5  32145.9 1.4644 0.537231
433570 Sector 6  34184.5 -0.163784 1.22718
433570 Sector 7  74321.3 -0.391619 1.33218
433571 Sector 0  152855 2.75716 0.53286
433571 Sector 1  143741 2.70784 0.551862
433571 Sector 2  143731 5.86415 0.565944
433571 Sector 3  118494 5.80163 0.669267
433571 Sector 4  126644 0.628226 0.670274
433571 Sector 5  151950 1.42438 0.526884
433571 Sector 6  157685 -0.131041 1.22438
433571 Sector 7  331951 -0.290854 1.32351
433572 Sector 0  217684 2.77984 0.536086
433572 Sector 1  204512 2.72826 0.555079
433572 Sector 2  204625 5.87502 0.570862
433572 Sector 3  164747 5.82668 0.690477
433572 Sector 4  175007 0.622567 0.698065
433572 Sector 5  214492 1.44859 0.540167
433572 Sector 6  241015 -0.105255 1.19787
433572 Sector 7  380996 -0.27857 1.43356
433573 Sector 0  212824 2.7768 0.532416
433573 Sector 1  201247 2.72639 0.551927
433573 Sector 2  201265 5.895 0.565969
433573 Sector 3  161600 5.84682 0.686574
433573 Sector 4  171551 0.649471 0.68764
433573 Sector 5  209575 1.47309 0.534393
433573 Sector 6  245450 -0.0899987 1.17295
433573 Sector 7  409562 -0.312186 1.40184
433741 Sector 0  102988 1.68143 0.546312
433741 Sector 1  97770 1.6291 0.563493
433741 Sector 2  96587.9 5.71026 0.594378
433741 Sector 3  78772.3 5.67591 0.724374
433741 Sector 4  82894 0.440522 0.715273
433741 Sector 5  102635 1.24933 0.539864
433741 Sector 6  111780 -0.221412 1.24202
433741 Sector 7  188653 -0.37886 1.60764
433743 Sector 0  137325 1.55119 0.539773
433743 Sector 1  128795 1.49621 0.558738
433743 Sector 2  128578 5.59495 0.586209
433743 Sector 3  103405 5.56791 0.691528
433743 Sector 4  111737 0.333234 0.692945
433743 Sector 5  137152 1.13414 0.536211
433743 Sector 6  122521 -0.308423 1.25633
433743 Sector 7  239131 -0.549279 1.54931
433744 Sector 0  169812 1.5484 0.537541
433744 Sector 1  159602 1.49115 0.556373
433744 Sector 2  159400 5.57477 0.585572
433744 Sector 3  129320 5.54103 0.697802
433744 Sector 4  139559 0.306103 0.671855
433744 Sector 5  170997 1.10676 0.526711
433744 Sector 6  159824 -0.286028 1.23535
433744 Sector 7  274252 -0.540473 1.56896
433745 Sector 0  47650.3 1.56183 0.542143
433745 Sector 1  44959.3 1.48907 0.565344
433745 Sector 2  44672.5 5.55647 0.595808
433745 Sector 3  35864.6 5.48761 0.696568
433745 Sector 4  38218.3 0.298758 0.704949
433745 Sector 5  48003.1 1.13151 0.53668
433745 Sector 6  45953 -0.302955 1.23218
433745 Sector 7  61469.6 -0.433956 1.68309
433746 Sector 0  31964 1.54701 0.540962
433746 Sector 1  29850.8 1.47312 0.565341
433746 Sector 2  30521.8 5.51849 0.566768
433746 Sector 3  23730.6 5.47463 0.69109
433746 Sector 4  25554.9 0.274338 0.702289
433746 Sector 5  32091.4 1.09732 0.530598
433746 Sector 6  29714.1 -0.457459 1.19212
433746 Sector 7  41488.2 -0.553489 1.72002
433754 Sector 0  31721.1 1.51365 0.556565
433754 Sector 1  29891.5 1.4556 0.579592
433754 Sector 2  29855.3 5.55465 0.604684
433754 Sector 3  24744 5.49531 0.704812
433754 Sector 4  26054.4 0.295957 0.691732
433754 Sector 5  32145.8 1.09413 0.539381
433754 Sector 6  37835.5 -0.289388 1.15605
433754 Sector 7  58662.7 -0.403939 1.41748
433756 Sector 0  84194.5 1.58131 0.535343
433756 Sector 1  79934.6 1.52367 0.553368
433756 Sector 2  79615.7 5.63616 0.575364
433756 Sector 3  64420 5.60299 0.679776
433756 Sector 4  69139.5 0.385419 0.676683
433756 Sector 5  83284.4 1.17611 0.531496
433756 Sector 6  89144.6 -0.265467 1.19459
433756 Sector 7  195093 -0.407868 1.33768
433758 Sector 0  179073 1.5555 0.538221
433758 Sector 1  168018 1.48217 0.560922
433758 Sector 2  167919 5.59437 0.584956
433758 Sector 3  135936 5.56052 0.702571
433758 Sector 4  144913 0.340336 0.695843
433758 Sector 5  179947 1.14251 0.533563
433758 Sector 6  178990 -0.32554 1.21218
433758 Sector 7  375884 -0.545911 1.36026
433759 Sector 0  238687 1.65464 0.538487
433759 Sector 1  226749 1.57828 0.549878
433759 Sector 2  225598 5.71335 0.581027
433759 Sector 3  182931 5.66536 0.714501
433759 Sector 4  190782 0.462384 0.703993
433759 Sector 5  239546 1.28578 0.526134
433759 Sector 6  222594 -0.368512 1.23401
433759 Sector 7  431100 -0.54238 1.41039
433760 Sector 0  30890.5 1.48828 0.547306
433760 Sector 1  29345.6 1.42081 0.555604
433760 Sector 2  29087.9 5.5625 0.591054
433760 Sector 3  23684.6 5.49936 0.694078
433760 Sector 4  25108.4 0.284925 0.691162
433760 Sector 5  31458.5 1.1019 0.527169
433760 Sector 6  32361.1 -0.616924 1.18166
433760 Sector 7  58525.3 -0.812177 1.44447
433761 Sector 0  96440 1.49543 0.540335
433761 Sector 1  91671.3 1.42752 0.54993
433761 Sector 2  91005 5.54993 0.584351
433761 Sector 3  76168.7 5.47531 0.697472
433761 Sector 4  78173.3 0.288736 0.679912
433761 Sector 5  97470.9 1.11267 0.522322
433761 Sector 6  101397 -0.497274 1.16912
433761 Sector 7  195992 -0.640001 1.40877
433915 Sector 0  83629.2 1.52019 0.556196
433915 Sector 1  79537.7 1.47288 0.569545
433915 Sector 2  78712.5 5.62134 0.594921
433915 Sector 3  64491.9 5.59255 0.717611
433915 Sector 4  67531.2 0.351298 0.719453
433915 Sector 5  83591.4 1.16484 0.543124
433915 Sector 6  93251.6 -0.269173 1.21603
433915 Sector 7  169753 -0.468555 1.45881
433917 Sector 0  131692 1.5717 0.539079
433917 Sector 1  125727 1.52705 0.551735
433917 Sector 2  122963 5.68765 0.589534
433917 Sector 3  100386 5.65029 0.702784
433917 Sector 4  107105 0.438133 0.695713
433917 Sector 5  131511 1.24096 0.53272
433917 Sector 6  130838 -0.219592 1.21544
433917 Sector 7  231726 -0.389314 1.51679
433918 Sector 0  43689.1 1.48572 0.550949
433918 Sector 1  41424 1.44331 0.566869
433918 Sector 2  41246.5 5.59356 0.585742
433918 Sector 3  32747 5.54797 0.695898
433918 Sector 4  35338.9 0.343266 0.705117
433918 Sector 5  43906.9 1.15889 0.531766
433918 Sector 6  43554.7 -0.362622 1.25228
433918 Sector 7  71620.3 -0.493565 1.63964
433921 Sector 0  86320.3 1.49626 0.544013
433921 Sector 1  81716.2 1.44923 0.561159
433921 Sector 2  81748.6 5.61529 0.580428
433921 Sector 3  64703.1 5.57065 0.69117
433921 Sector 4  69609.1 0.356418 0.695986
433921 Sector 5  87058.6 1.16697 0.528623
433921 Sector 6  92541.2 -0.334283 1.24188
433921 Sector 7  164764 -0.471272 1.46862
433926 Sector 0  87806.3 1.49127 0.559544
433926 Sector 1  82982.2 1.44659 0.577182
433926 Sector 2  83182.2 5.59117 0.595657
433926 Sector 3  67770.8 5.53609 0.720011
433926 Sector 4  71678.3 0.349462 0.710905
433926 Sector 5  88789.8 1.15597 0.54037
433926 Sector 6  96208.3 -0.21605 1.24831
433926 Sector 7  159921 -0.3358 1.5331
433927 Sector 0  126858 1.47714 0.549336
433927 Sector 1  120848 1.41971 0.554905
433927 Sector 2  119652 5.5711 0.587839
433927 Sector 3  98700.8 5.49981 0.671854
433927 Sector 4  103993 0.335768 0.688498
433927 Sector 5  126989 1.12629 0.534433
433927 Sector 6  127308 -0.141908 1.19782
433927 Sector 7  246105 -0.273222 1.39042
433928 Sector 0  162648 1.48323 0.546486
433928 Sector 1  155011 1.4298 0.553034
433928 Sector 2  154088 5.57901 0.583182
433928 Sector 3  126916 5.49406 0.681755
433928 Sector 4  132824 0.349164 0.691113
433928 Sector 5  163097 1.14764 0.530902
433928 Sector 6  156805 -0.13472 1.19262
433928 Sector 7  272487 -0.30281 1.38424
433929 Sector 0  9840.32 1.41356 0.540351
433929 Sector 1  9272.7 1.3723 0.558003
433929 Sector 2  9434.77 5.51159 0.560085
433929 Sector 3  7769.12 5.44606 0.667921
433929 Sector 4  8228.28 0.312616 0.655158
433929 Sector 5  9918.97 1.10058 0.523399
433929 Sector 6  9182.6 -0.301464 1.2068
433929 Sector 7  16223.3 -0.348441 1.39196
433930 Sector 0  234712 1.57353 0.538177
433930 Sector 1  221639 1.52281 0.55669
433930 Sector 2  219445 5.6876 0.587138
433930 Sector 3  179114 5.64118 0.716755
433930 Sector 4  186419 0.439133 0.70979
433930 Sector 5  235348 1.23885 0.530172
433930 Sector 6  222462 -0.128661 1.17781
433930 Sector 7  344208 -0.246667 1.40058
434021 Sector 0  108519 1.54079 0.540161
434021 Sector 1  102540 1.47925 0.558967
434021 Sector 2  102741 5.69461 0.580401
434021 Sector 3  85064.3 5.63819 0.704938
434021 Sector 4  88862.8 0.374601 0.683588
434021 Sector 5  108609 1.24422 0.526932
434021 Sector 6  111110 -0.173832 1.22662
434021 Sector 7  190238 -0.302642 1.43117
434024 Sector 0  155934 1.46467 0.548494
434024 Sector 1  149590 1.39525 0.552757
434024 Sector 2  148660 5.55692 0.582279
434024 Sector 3  124887 5.47296 0.673598
434024 Sector 4  131947 0.277663 0.659481
434024 Sector 5  157119 1.10005 0.523511
434024 Sector 6  144120 -0.142324 1.15712
434024 Sector 7  273470 -0.286538 1.33414
434027 Sector 0  126586 1.59275 0.53794
434027 Sector 1  119621 1.52877 0.555934
434027 Sector 2  119102 5.70349 0.583082
434027 Sector 3  96182.9 5.64358 0.707946
434027 Sector 4  101197 0.427875 0.708442
434027 Sector 5  126675 1.25968 0.528554
434027 Sector 6  112871 0.0303812 1.15324
434027 Sector 7  185871 -0.153363 1.36377
434028 Sector 0  99427.2 1.55101 0.541367
434028 Sector 1  94700.8 1.48299 0.560204
434028 Sector 2  93802.5 5.67715 0.589257
434028 Sector 3  75310.7 5.61944 0.695389
434028 Sector 4  79459.5 0.36246 0.708979
434028 Sector 5  99924.5 1.19517 0.527726
434028 Sector 6  97271.3 -0.033019 1.1166
434028 Sector 7  172536 -0.297272 1.31367
434033 Sector 0  51772.1 1.71737 0.545614
434033 Sector 1  48996.8 1.65334 0.565025
434033 Sector 2  48518 5.84782 0.592665
434033 Sector 3  39140.2 5.78672 0.723562
434033 Sector 4  40979.5 0.545071 0.743959
434033 Sector 5  51210.7 1.36815 0.550891
434033 Sector 6  63112.9 0.230989 1.07835
434033 Sector 7  132427 -0.0571082 1.26126
434037 Sector 0  40842.9 1.61363 0.536806
434037 Sector 1  38448.5 1.55595 0.560386
434037 Sector 2  38531.9 5.73124 0.583191
434037 Sector 3  31145.8 5.67148 0.70639
434037 Sector 4  32836.2 0.45651 0.705364
434037 Sector 5  40806.5 1.26884 0.529197
434037 Sector 6  40899.9 0.184363 1.08426
434037 Sector 7  97927.6 -0.0973858 1.23111
434040 Sector 0  80215.5 1.63448 0.542201
434040 Sector 1  75570.3 1.55002 0.556488
434040 Sector 2  75753.3 5.73503 0.579175
434040 Sector 3  61500.8 5.68634 0.687893
434040 Sector 4  66119.3 0.454407 0.686815
434040 Sector 5  80840 1.25128 0.526683
434040 Sector 6  72856.7 0.174263 1.1036
434040 Sector 7  161403 -0.109782 1.264
434046 Sector 0  54109.4 1.58011 0.549819
434046 Sector 1  51045.8 1.5222 0.56957
434046 Sector 2  50731.5 5.71332 0.595459
434046 Sector 3  42495.9 5.64358 0.731983
434046 Sector 4  44025.3 0.403339 0.709154
434046 Sector 5  54567.1 1.23626 0.537516
434046 Sector 6  63646.5 0.0430993 1.09701
434046 Sector 7  114434 -0.200099 1.33693
434048 Sector 0  18875.7 1.57985 0.547748
434048 Sector 1  17893.3 1.51881 0.564944
434048 Sector 2  17721.6 5.72036 0.593181
434048 Sector 3  14315.1 5.66399 0.715052
434048 Sector 4  15140.8 0.400622 0.717385
434048 Sector 5  19109.3 1.21172 0.531001
434048 Sector 6  20953.9 0.0394295 1.11761
434048 Sector 7  37375.8 -0.199748 1.33153
434049 Sector 0  71260.4 1.58719 0.542822
434049 Sector 1  67868.5 1.52199 0.55893
434049 Sector 2  67206.4 5.71893 0.585662
434049 Sector 3  55390.5 5.65926 0.702679
434049 Sector 4  58510.6 0.410194 0.691204
434049 Sector 5  71634.6 1.21045 0.529546
434049 Sector 6  69993.9 0.0496304 1.12015
434049 Sector 7  143469 -0.208421 1.3023
434050 Sector 0  122993 1.73675 0.547215
434050 Sector 1  117659 1.66218 0.553699
434050 Sector 2  116347 5.85009 0.58163
434050 Sector 3  96032.3 5.77115 0.705795
434050 Sector 4  99224 0.570108 0.717872
434050 Sector 5  122858 1.38505 0.541037
434050 Sector 6  113024 0.189945 1.11419
